pair,scenario,condition,class,turn,agent,logprob_diff
v0.2×v0.3,wallet,shared_help,mia_strategy,6,1,0.0066471099853515625
v0.2×v0.3,wallet,false_deceive,mia_think_location,6,1,1.033893346786499
v0.2×v0.2,key,false_help,mia_think_location,6,1,1.3574326038360596
v0.3×v0.2,key,false_help,mia_think_location,6,1,0.9029402732849121
v0.2×v0.2,key,ignorance_deceive,mia_think_location,6,1,-0.4645833969116211
v0.2×v0.3,wallet,shared_deceive,mia_think_location,6,1,0.26674318313598633
v0.2×v0.3,wallet,shared_help,mia_think_location,6,1,0.760399580001831
v0.2×v0.3,wallet,false_deceive,other_honesty,6,1,-2.1699604988098145
v0.2×v0.2,key,false_help,other_honesty,6,1,-2.545945644378662
v0.3×v0.2,key,false_help,other_honesty,6,1,-1.9555468559265137
v0.2×v0.2,key,ignorance_deceive,other_honesty,6,1,-2.3687591552734375
v0.2×v0.3,wallet,shared_deceive,other_honesty,6,1,-2.1439766883850098
v0.2×v0.3,wallet,shared_help,other_honesty,6,1,-2.0418543815612793
v0.2×v0.3,wallet,false_deceive,other_strategy,6,1,-2.1743431091308594
v0.2×v0.2,key,false_help,other_strategy,6,1,-2.3474678993225098
v0.3×v0.2,key,false_help,other_strategy,6,1,-1.7334589958190918
v0.2×v0.2,key,ignorance_deceive,other_strategy,6,1,-2.517935276031494
v0.2×v0.3,wallet,shared_deceive,other_strategy,6,1,-2.097538471221924
v0.2×v0.3,wallet,shared_help,other_strategy,6,1,-1.777723789215088
v0.2×v0.3,wallet,false_deceive,other_think_location,6,1,-0.025433063507080078
v0.2×v0.2,key,false_help,other_think_location,6,1,-1.1359362602233887
v0.3×v0.2,key,false_help,other_think_location,6,1,-0.6091365814208984
v0.2×v0.2,key,ignorance_deceive,other_think_location,6,1,0.21249175071716309
v0.2×v0.3,wallet,shared_deceive,other_think_location,6,1,0.2257375717163086
v0.2×v0.3,wallet,shared_help,other_think_location,6,1,0.5834274291992188
v0.2×v0.3,wallet,false_deceive,self_belief_location,6,1,1.7253450155258179
v0.2×v0.2,key,false_help,self_belief_location,6,1,2.1373730301856995
v0.3×v0.2,key,false_help,self_belief_location,6,1,1.4337724447250366
v0.2×v0.2,key,ignorance_deceive,self_belief_location,6,1,-1.0219581127166748
v0.2×v0.3,wallet,shared_deceive,self_belief_location,6,1,0.13970708847045898
v0.2×v0.3,wallet,shared_help,self_belief_location,6,1,1.1192562580108643
v0.2×v0.3,wallet,false_deceive,self_believe_location,6,1,0.8594419956207275
v0.2×v0.2,key,false_help,self_believe_location,6,1,1.6180799007415771
v0.3×v0.2,key,false_help,self_believe_location,6,1,0.999241828918457
v0.2×v0.2,key,ignorance_deceive,self_believe_location,6,1,-1.2960522174835205
v0.2×v0.3,wallet,shared_deceive,self_believe_location,6,1,0.13437390327453613
v0.2×v0.3,wallet,shared_help,self_believe_location,6,1,0.961714506149292
v0.2×v0.3,wallet,false_deceive,self_honesty,6,1,-1.1856846809387207
v0.2×v0.2,key,false_help,self_honesty,6,1,-0.6077780723571777
v0.3×v0.2,key,false_help,self_honesty,6,1,-0.5432367324829102
v0.2×v0.2,key,ignorance_deceive,self_honesty,6,1,-1.1927909851074219
v0.2×v0.3,wallet,shared_deceive,self_honesty,6,1,-2.6190624237060547
v0.2×v0.3,wallet,shared_help,self_honesty,6,1,-2.3507165908813477
v0.2×v0.3,wallet,false_deceive,self_think_location,6,1,0.5512614250183105
v0.2×v0.2,key,false_help,self_think_location,6,1,1.1951289176940918
v0.3×v0.2,key,false_help,self_think_location,6,1,0.8689813613891602
v0.2×v0.2,key,ignorance_deceive,self_think_location,6,1,-0.8280670642852783
v0.2×v0.3,wallet,shared_deceive,self_think_location,6,1,0.10761713981628418
v0.2×v0.3,wallet,shared_help,self_think_location,6,1,0.9897892475128174
v0.2×v0.3,wallet,false_deceive,tell_location,6,1,0.7579960823059082
v0.2×v0.2,key,false_help,tell_location,6,1,0.9026825428009033
v0.3×v0.2,key,false_help,tell_location,6,1,0.7409451007843018
v0.2×v0.2,key,ignorance_deceive,tell_location,6,1,0.06961488723754883
v0.2×v0.3,wallet,shared_deceive,tell_location,6,1,-0.020087718963623047
v0.2×v0.3,wallet,shared_help,tell_location,6,1,0.4188966751098633
v0.2×v0.3,wallet,false_deceive,want_check,6,1,0.9138565063476562
v0.2×v0.2,key,false_help,want_check,6,1,1.760869026184082
v0.3×v0.2,key,false_help,want_check,6,1,1.2518014907836914
v0.2×v0.2,key,ignorance_deceive,want_check,6,1,-0.08279037475585938
v0.2×v0.3,wallet,shared_deceive,want_check,6,1,-0.4554295539855957
v0.2×v0.3,wallet,shared_help,want_check,6,1,1.1385302543640137
v0.2×v0.3,wallet,false_deceive,will_check,6,1,1.8522534370422363
v0.2×v0.2,key,false_help,will_check,6,1,2.1413917541503906
v0.3×v0.2,key,false_help,will_check,6,1,1.7129111289978027
v0.2×v0.2,key,ignorance_deceive,will_check,6,1,-0.6198816299438477
v0.2×v0.3,wallet,shared_deceive,will_check,6,1,-0.794919490814209
v0.2×v0.3,wallet,shared_help,will_check,6,1,0.7585263252258301
v0.2×v0.3,wallet,false_deceive,ava_strategy,7,2,-1.6886372566223145
v0.2×v0.2,key,false_help,ava_strategy,7,2,-2.1350746154785156
v0.3×v0.2,key,false_help,ava_strategy,7,2,-1.5240235328674316
v0.2×v0.2,key,ignorance_deceive,ava_strategy,7,2,-1.960019588470459
v0.2×v0.3,wallet,shared_deceive,ava_strategy,7,2,-1.0261602401733398
v0.2×v0.3,wallet,shared_help,ava_strategy,7,2,-1.3236970901489258
v0.2×v0.3,wallet,false_deceive,ava_think_location,7,2,0.10828256607055664
v0.2×v0.2,key,false_help,ava_think_location,7,2,-0.9402420520782471
v0.3×v0.2,key,false_help,ava_think_location,7,2,-0.9953172206878662
v0.2×v0.2,key,ignorance_deceive,ava_think_location,7,2,0.8993144035339355
v0.2×v0.3,wallet,shared_deceive,ava_think_location,7,2,0.5154714584350586
v0.2×v0.3,wallet,shared_help,ava_think_location,7,2,0.7030706405639648
v0.2×v0.3,wallet,false_deceive,decision_confidence,7,2,0.8224611282348633
v0.2×v0.2,key,false_help,decision_confidence,7,2,3.154479742050171
v0.3×v0.2,key,false_help,decision_confidence,7,2,0.3745598793029785
v0.2×v0.2,key,ignorance_deceive,decision_confidence,7,2,0.9894075393676758
v0.2×v0.3,wallet,shared_deceive,decision_confidence,7,2,-0.04975271224975586
v0.2×v0.3,wallet,shared_help,decision_confidence,7,2,0.4702324867248535
v0.2×v0.3,wallet,false_deceive,mia_strategy,7,2,-2.2366549968719482
v0.2×v0.2,key,false_help,mia_strategy,7,2,-2.9249110221862793
v0.3×v0.2,key,false_help,mia_strategy,7,2,-3.2203140258789062
v0.2×v0.2,key,ignorance_deceive,mia_strategy,7,2,-2.4315624237060547
v0.2×v0.3,wallet,shared_deceive,mia_strategy,7,2,-1.9478936195373535
v0.2×v0.3,wallet,shared_help,mia_strategy,7,2,-1.1679537296295166
v0.2×v0.3,wallet,false_deceive,mia_think_location,7,2,0.05919194221496582
v0.2×v0.2,key,false_help,mia_think_location,7,2,1.3573219776153564
v0.3×v0.2,key,false_help,mia_think_location,7,2,1.2787163257598877
v0.2×v0.2,key,ignorance_deceive,mia_think_location,7,2,-1.2277600765228271
v0.2×v0.3,wallet,shared_deceive,mia_think_location,7,2,0.07719135284423828
v0.2×v0.3,wallet,shared_help,mia_think_location,7,2,0.5730395317077637
v0.2×v0.3,wallet,false_deceive,other_honesty,7,2,-1.731729507446289
v0.2×v0.2,key,false_help,other_honesty,7,2,-2.850566864013672
v0.3×v0.2,key,false_help,other_honesty,7,2,-2.9368834495544434
v0.2×v0.2,key,ignorance_deceive,other_honesty,7,2,-2.4887990951538086
v0.2×v0.3,wallet,shared_deceive,other_honesty,7,2,-1.2379865646362305
v0.2×v0.3,wallet,shared_help,other_honesty,7,2,-1.5297274589538574
v0.2×v0.3,wallet,false_deceive,other_strategy,7,2,-1.8439726829528809
v0.2×v0.2,key,false_help,other_strategy,7,2,-2.8507766723632812
v0.3×v0.2,key,false_help,other_strategy,7,2,-2.830933094024658
v0.2×v0.2,key,ignorance_deceive,other_strategy,7,2,-2.4025511741638184
v0.2×v0.3,wallet,shared_deceive,other_strategy,7,2,-1.3305377960205078
v0.2×v0.3,wallet,shared_help,other_strategy,7,2,-0.6844508647918701
v0.2×v0.3,wallet,false_deceive,other_think_location,7,2,0.17667150497436523
v0.2×v0.2,key,false_help,other_think_location,7,2,1.2178318500518799
v0.3×v0.2,key,false_help,other_think_location,7,2,1.1214239597320557
v0.2×v0.2,key,ignorance_deceive,other_think_location,7,2,-1.091674566268921
v0.2×v0.3,wallet,shared_deceive,other_think_location,7,2,-0.02036571502685547
v0.2×v0.3,wallet,shared_help,other_think_location,7,2,0.41242384910583496
v0.2×v0.3,wallet,false_deceive,self_belief_location,7,2,0.14672303199768066
v0.2×v0.2,key,false_help,self_belief_location,7,2,-1.1229984760284424
v0.3×v0.2,key,false_help,self_belief_location,7,2,-0.29859066009521484
v0.2×v0.2,key,ignorance_deceive,self_belief_location,7,2,-0.11124134063720703
v0.2×v0.3,wallet,shared_deceive,self_belief_location,7,2,0.8722069263458252
v0.2×v0.3,wallet,shared_help,self_belief_location,7,2,0.9567029476165771
v0.2×v0.3,wallet,false_deceive,self_believe_location,7,2,-0.050849199295043945
v0.2×v0.2,key,false_help,self_believe_location,7,2,-1.200276255607605
v0.3×v0.2,key,false_help,self_believe_location,7,2,-0.7713812589645386
v0.2×v0.2,key,ignorance_deceive,self_believe_location,7,2,0.8195136785507202
v0.2×v0.3,wallet,shared_deceive,self_believe_location,7,2,0.6518094539642334
v0.2×v0.3,wallet,shared_help,self_believe_location,7,2,0.7305402755737305
v0.2×v0.3,wallet,false_deceive,self_honesty,7,2,-0.9819331169128418
v0.2×v0.2,key,false_help,self_honesty,7,2,-1.1539850234985352
v0.3×v0.2,key,false_help,self_honesty,7,2,-2.031256675720215
v0.2×v0.2,key,ignorance_deceive,self_honesty,7,2,-2.5080361366271973
v0.2×v0.3,wallet,shared_deceive,self_honesty,7,2,-0.8568425178527832
v0.2×v0.3,wallet,shared_help,self_honesty,7,2,-1.3768248558044434
v0.2×v0.3,wallet,false_deceive,self_think_location,7,2,-0.05348634719848633
v0.2×v0.2,key,false_help,self_think_location,7,2,-0.4411022663116455
v0.3×v0.2,key,false_help,self_think_location,7,2,-0.7068040370941162
v0.2×v0.2,key,ignorance_deceive,self_think_location,7,2,0.31292033195495605
v0.2×v0.3,wallet,shared_deceive,self_think_location,7,2,0.6334431171417236
v0.2×v0.3,wallet,shared_help,self_think_location,7,2,0.8139078617095947
v0.2×v0.3,wallet,false_deceive,tell_location,7,2,0.06411600112915039
v0.2×v0.2,key,false_help,tell_location,7,2,-0.27924537658691406
v0.3×v0.2,key,false_help,tell_location,7,2,0.25615930557250977
v0.2×v0.2,key,ignorance_deceive,tell_location,7,2,-0.7770838737487793
v0.2×v0.3,wallet,shared_deceive,tell_location,7,2,0.417020320892334
v0.2×v0.3,wallet,shared_help,tell_location,7,2,0.42120981216430664
v0.2×v0.3,wallet,false_deceive,want_check,7,2,-0.6192288398742676
v0.2×v0.2,key,false_help,want_check,7,2,0.2301163673400879
v0.3×v0.2,key,false_help,want_check,7,2,-0.1426091194152832
v0.2×v0.2,key,ignorance_deceive,want_check,7,2,-1.2616138458251953
v0.2×v0.3,wallet,shared_deceive,want_check,7,2,0.5183572769165039
v0.2×v0.3,wallet,shared_help,want_check,7,2,0.5709228515625
v0.2×v0.3,wallet,false_deceive,will_check,7,2,-0.6875309944152832
v0.2×v0.2,key,false_help,will_check,7,2,0.11920332908630371
v0.3×v0.2,key,false_help,will_check,7,2,1.1080687046051025
v0.2×v0.2,key,ignorance_deceive,will_check,7,2,-0.07135605812072754
v0.2×v0.3,wallet,shared_deceive,will_check,7,2,0.7560672760009766
v0.2×v0.3,wallet,shared_help,will_check,7,2,0.6634750366210938
v0.2×v0.3,wallet,false_deceive,ava_strategy,8,1,-2.9794154167175293
v0.2×v0.2,key,false_help,ava_strategy,8,1,-3.008227825164795
v0.2×v0.2,key,ignorance_deceive,ava_strategy,8,1,-2.8848390579223633
v0.2×v0.3,wallet,shared_deceive,ava_strategy,8,1,-2.0591111183166504
v0.2×v0.3,wallet,shared_help,ava_strategy,8,1,-1.9149260520935059
v0.2×v0.3,wallet,false_deceive,ava_think_location,8,1,0.09511613845825195
v0.2×v0.2,key,false_help,ava_think_location,8,1,-1.217815637588501
v0.2×v0.2,key,ignorance_deceive,ava_think_location,8,1,0.9105639457702637
v0.2×v0.3,wallet,shared_deceive,ava_think_location,8,1,0.3060121536254883
v0.2×v0.3,wallet,shared_help,ava_think_location,8,1,0.3833591938018799
v0.2×v0.3,wallet,false_deceive,decision_confidence,8,1,-0.7796735763549805
v0.2×v0.2,key,false_help,decision_confidence,8,1,2.3399171829223633
v0.2×v0.2,key,ignorance_deceive,decision_confidence,8,1,-0.32991552352905273
v0.2×v0.3,wallet,shared_deceive,decision_confidence,8,1,-0.6274714469909668
v0.2×v0.3,wallet,shared_help,decision_confidence,8,1,-1.5509614944458008
v0.2×v0.3,wallet,false_deceive,mia_strategy,8,1,-2.7365591526031494
v0.2×v0.2,key,false_help,mia_strategy,8,1,-0.38854455947875977
v0.2×v0.2,key,ignorance_deceive,mia_strategy,8,1,-3.023108959197998
v0.2×v0.3,wallet,shared_deceive,mia_strategy,8,1,-2.692962646484375
v0.2×v0.3,wallet,shared_help,mia_strategy,8,1,-0.10953617095947266
v0.2×v0.3,wallet,false_deceive,mia_think_location,8,1,1.0447208881378174
v0.2×v0.2,key,false_help,mia_think_location,8,1,1.3741779327392578
v0.2×v0.2,key,ignorance_deceive,mia_think_location,8,1,-0.5609574317932129
v0.2×v0.3,wallet,shared_deceive,mia_think_location,8,1,0.25307655334472656
v0.2×v0.3,wallet,shared_help,mia_think_location,8,1,0.842350959777832
v0.2×v0.3,wallet,false_deceive,other_honesty,8,1,-2.2342772483825684
v0.2×v0.2,key,false_help,other_honesty,8,1,-2.514880657196045
v0.2×v0.2,key,ignorance_deceive,other_honesty,8,1,-2.542402744293213
v0.2×v0.3,wallet,shared_deceive,other_honesty,8,1,-2.1747961044311523
v0.2×v0.3,wallet,shared_help,other_honesty,8,1,-2.1621665954589844
v0.2×v0.3,wallet,false_deceive,other_strategy,8,1,-2.105767250061035
v0.2×v0.2,key,false_help,other_strategy,8,1,-2.2157907485961914
v0.2×v0.2,key,ignorance_deceive,other_strategy,8,1,-2.4665651321411133
v0.2×v0.3,wallet,shared_deceive,other_strategy,8,1,-1.9736766815185547
v0.2×v0.3,wallet,shared_help,other_strategy,8,1,-1.7112398147583008
v0.2×v0.3,wallet,false_deceive,other_think_location,8,1,0.07747364044189453
v0.2×v0.2,key,false_help,other_think_location,8,1,-1.0744261741638184
v0.2×v0.2,key,ignorance_deceive,other_think_location,8,1,0.020587682723999023
v0.2×v0.3,wallet,shared_deceive,other_think_location,8,1,0.3177452087402344
v0.2×v0.3,wallet,shared_help,other_think_location,8,1,0.4569668769836426
v0.2×v0.3,wallet,false_deceive,self_belief_location,8,1,1.8346216678619385
v0.2×v0.2,key,false_help,self_belief_location,8,1,2.0781359672546387
v0.2×v0.2,key,ignorance_deceive,self_belief_location,8,1,-1.2980339527130127
v0.2×v0.3,wallet,shared_deceive,self_belief_location,8,1,0.3951711654663086
v0.2×v0.3,wallet,shared_help,self_belief_location,8,1,1.3517999649047852
v0.2×v0.3,wallet,false_deceive,self_believe_location,8,1,1.008573055267334
v0.2×v0.2,key,false_help,self_believe_location,8,1,1.5990047454833984
v0.2×v0.2,key,ignorance_deceive,self_believe_location,8,1,-1.2449350357055664
v0.2×v0.3,wallet,shared_deceive,self_believe_location,8,1,0.3881380558013916
v0.2×v0.3,wallet,shared_help,self_believe_location,8,1,0.9436023235321045
v0.2×v0.3,wallet,false_deceive,self_honesty,8,1,-1.426849365234375
v0.2×v0.2,key,false_help,self_honesty,8,1,-0.6316924095153809
v0.2×v0.2,key,ignorance_deceive,self_honesty,8,1,-1.4651689529418945
v0.2×v0.3,wallet,shared_deceive,self_honesty,8,1,-2.2997941970825195
v0.2×v0.3,wallet,shared_help,self_honesty,8,1,-2.3493404388427734
v0.2×v0.3,wallet,false_deceive,self_think_location,8,1,0.8207695484161377
v0.2×v0.2,key,false_help,self_think_location,8,1,1.255786418914795
v0.2×v0.2,key,ignorance_deceive,self_think_location,8,1,-0.7529914379119873
v0.2×v0.3,wallet,shared_deceive,self_think_location,8,1,0.27353429794311523
v0.2×v0.3,wallet,shared_help,self_think_location,8,1,0.9925756454467773
v0.2×v0.3,wallet,false_deceive,tell_location,8,1,0.8805713653564453
v0.2×v0.2,key,false_help,tell_location,8,1,0.8636558055877686
v0.2×v0.2,key,ignorance_deceive,tell_location,8,1,0.09276342391967773
v0.2×v0.3,wallet,shared_deceive,tell_location,8,1,0.02715444564819336
v0.2×v0.3,wallet,shared_help,tell_location,8,1,0.4585864543914795
v0.2×v0.3,wallet,false_deceive,want_check,8,1,1.1850967407226562
v0.2×v0.2,key,false_help,want_check,8,1,1.722583293914795
v0.2×v0.2,key,ignorance_deceive,want_check,8,1,0.5429596900939941
v0.2×v0.3,wallet,shared_deceive,want_check,8,1,-0.26871490478515625
v0.2×v0.3,wallet,shared_help,want_check,8,1,1.0614800453186035
v0.2×v0.3,wallet,false_deceive,will_check,8,1,1.8605260848999023
v0.2×v0.2,key,false_help,will_check,8,1,2.152320623397827
v0.2×v0.2,key,ignorance_deceive,will_check,8,1,-0.49334716796875
v0.2×v0.3,wallet,shared_deceive,will_check,8,1,-0.8380427360534668
v0.2×v0.3,wallet,shared_help,will_check,8,1,1.0958080291748047
v0.2×v0.3,wallet,false_deceive,ava_strategy,9,2,-2.1045761108398438
v0.2×v0.2,key,false_help,ava_strategy,9,2,-2.136953830718994
v0.2×v0.2,key,ignorance_deceive,ava_strategy,9,2,-2.0071702003479004
v0.2×v0.3,wallet,shared_deceive,ava_strategy,9,2,-1.4858942031860352
v0.2×v0.3,wallet,shared_help,ava_strategy,9,2,-1.5000743865966797
v0.2×v0.3,wallet,false_deceive,ava_think_location,9,2,0.6219215393066406
v0.2×v0.2,key,false_help,ava_think_location,9,2,-0.9513118267059326
v0.2×v0.2,key,ignorance_deceive,ava_think_location,9,2,0.9026713371276855
v0.2×v0.3,wallet,shared_deceive,ava_think_location,9,2,0.6114616394042969
v0.2×v0.3,wallet,shared_help,ava_think_location,9,2,0.7708010673522949
v0.2×v0.3,wallet,false_deceive,decision_confidence,9,2,0.1360616683959961
v0.2×v0.2,key,false_help,decision_confidence,9,2,3.140681028366089
v0.2×v0.2,key,ignorance_deceive,decision_confidence,9,2,0.7100505828857422
v0.2×v0.3,wallet,shared_deceive,decision_confidence,9,2,0.2320880889892578
v0.2×v0.3,wallet,shared_help,decision_confidence,9,2,0.8337278366088867
v0.2×v0.3,wallet,false_deceive,mia_strategy,9,2,-1.9681222438812256
v0.2×v0.2,key,false_help,mia_strategy,9,2,-3.004941940307617
v0.2×v0.2,key,ignorance_deceive,mia_strategy,9,2,-2.536949634552002
v0.2×v0.3,wallet,shared_deceive,mia_strategy,9,2,-2.4845709800720215
v0.2×v0.3,wallet,shared_help,mia_strategy,9,2,-1.960839033126831
v0.2×v0.3,wallet,false_deceive,mia_think_location,9,2,0.4486656188964844
v0.2×v0.2,key,false_help,mia_think_location,9,2,1.34366774559021
v0.2×v0.2,key,ignorance_deceive,mia_think_location,9,2,-1.2538352012634277
v0.2×v0.3,wallet,shared_deceive,mia_think_location,9,2,0.09560155868530273
v0.2×v0.3,wallet,shared_help,mia_think_location,9,2,0.5925538539886475
v0.2×v0.3,wallet,false_deceive,other_honesty,9,2,-1.962235927581787
v0.2×v0.2,key,false_help,other_honesty,9,2,-2.7708139419555664
v0.2×v0.2,key,ignorance_deceive,other_honesty,9,2,-2.457470417022705
v0.2×v0.3,wallet,shared_deceive,other_honesty,9,2,-1.613175868988037
v0.2×v0.3,wallet,shared_help,other_honesty,9,2,-1.86979341506958
v0.2×v0.3,wallet,false_deceive,other_strategy,9,2,-1.4546434879302979
v0.2×v0.2,key,false_help,other_strategy,9,2,-2.941805839538574
v0.2×v0.2,key,ignorance_deceive,other_strategy,9,2,-2.321880340576172
v0.2×v0.3,wallet,shared_deceive,other_strategy,9,2,-2.077354907989502
v0.2×v0.3,wallet,shared_help,other_strategy,9,2,-1.522254228591919
v0.2×v0.3,wallet,false_deceive,other_think_location,9,2,0.4638032913208008
v0.2×v0.2,key,false_help,other_think_location,9,2,1.2118182182312012
v0.2×v0.2,key,ignorance_deceive,other_think_location,9,2,-1.0921010971069336
v0.2×v0.3,wallet,shared_deceive,other_think_location,9,2,-0.004507541656494141
v0.2×v0.3,wallet,shared_help,other_think_location,9,2,0.48667287826538086
v0.2×v0.3,wallet,false_deceive,self_belief_location,9,2,0.8424432277679443
v0.2×v0.2,key,false_help,self_belief_location,9,2,-1.37833571434021
v0.2×v0.2,key,ignorance_deceive,self_belief_location,9,2,0.4384591579437256
v0.2×v0.3,wallet,shared_deceive,self_belief_location,9,2,1.2816221714019775
v0.2×v0.3,wallet,shared_help,self_belief_location,9,2,1.228750467300415
v0.2×v0.3,wallet,false_deceive,self_believe_location,9,2,0.606330394744873
v0.2×v0.2,key,false_help,self_believe_location,9,2,-1.196269154548645
v0.2×v0.2,key,ignorance_deceive,self_believe_location,9,2,0.748906135559082
v0.2×v0.3,wallet,shared_deceive,self_believe_location,9,2,0.8568572998046875
v0.2×v0.3,wallet,shared_help,self_believe_location,9,2,0.8352835178375244
v0.2×v0.3,wallet,false_deceive,self_honesty,9,2,-1.508556842803955
v0.2×v0.2,key,false_help,self_honesty,9,2,-0.925870418548584
v0.2×v0.2,key,ignorance_deceive,self_honesty,9,2,-2.842726707458496
v0.2×v0.3,wallet,shared_deceive,self_honesty,9,2,-0.6277832984924316
v0.2×v0.3,wallet,shared_help,self_honesty,9,2,-1.5634093284606934
v0.2×v0.3,wallet,false_deceive,self_think_location,9,2,0.5613999366760254
v0.2×v0.2,key,false_help,self_think_location,9,2,-0.06106424331665039
v0.2×v0.2,key,ignorance_deceive,self_think_location,9,2,0.22510528564453125
v0.2×v0.3,wallet,shared_deceive,self_think_location,9,2,0.7901821136474609
v0.2×v0.3,wallet,shared_help,self_think_location,9,2,0.869821310043335
v0.2×v0.3,wallet,false_deceive,tell_location,9,2,0.6684434413909912
v0.2×v0.2,key,false_help,tell_location,9,2,-0.4361124038696289
v0.2×v0.2,key,ignorance_deceive,tell_location,9,2,-0.798184871673584
v0.2×v0.3,wallet,shared_deceive,tell_location,9,2,0.7176723480224609
v0.2×v0.3,wallet,shared_help,tell_location,9,2,0.4528992176055908
v0.2×v0.3,wallet,false_deceive,want_check,9,2,0.13281011581420898
v0.2×v0.2,key,false_help,want_check,9,2,-0.3393392562866211
v0.2×v0.2,key,ignorance_deceive,want_check,9,2,-0.8548016548156738
v0.2×v0.3,wallet,shared_deceive,want_check,9,2,-0.4001636505126953
v0.2×v0.3,wallet,shared_help,want_check,9,2,0.5282783508300781
v0.2×v0.3,wallet,false_deceive,will_check,9,2,1.1484386920928955
v0.2×v0.2,key,false_help,will_check,9,2,-0.5091855525970459
v0.2×v0.2,key,ignorance_deceive,will_check,9,2,0.816558837890625
v0.2×v0.3,wallet,shared_deceive,will_check,9,2,-0.7639641761779785
v0.2×v0.3,wallet,shared_help,will_check,9,2,0.5002145767211914
v0.2×v0.3,wallet,false_deceive,ava_strategy,10,1,-2.6739678382873535
v0.2×v0.2,key,false_help,ava_strategy,10,1,-3.0550403594970703
v0.2×v0.3,wallet,shared_deceive,ava_strategy,10,1,-2.386366367340088
v0.2×v0.3,wallet,shared_help,ava_strategy,10,1,-2.272216320037842
v0.2×v0.3,wallet,false_deceive,ava_think_location,10,1,-0.032358646392822266
v0.2×v0.2,key,false_help,ava_think_location,10,1,-1.224196195602417
v0.2×v0.3,wallet,shared_deceive,ava_think_location,10,1,1.3157062530517578
v0.2×v0.3,wallet,shared_help,ava_think_location,10,1,0.9658989906311035
v0.2×v0.3,wallet,false_deceive,decision_confidence,10,1,-1.6212306022644043
v0.2×v0.2,key,false_help,decision_confidence,10,1,1.821171760559082
v0.2×v0.3,wallet,shared_deceive,decision_confidence,10,1,-1.0081357955932617
v0.2×v0.3,wallet,shared_help,decision_confidence,10,1,0.013058662414550781
v0.2×v0.3,wallet,false_deceive,mia_strategy,10,1,-2.2468066215515137
v0.2×v0.2,key,false_help,mia_strategy,10,1,-0.34238195419311523
v0.2×v0.3,wallet,shared_deceive,mia_strategy,10,1,-2.7598609924316406
v0.2×v0.3,wallet,shared_help,mia_strategy,10,1,-0.35899877548217773
v0.2×v0.3,wallet,false_deceive,mia_think_location,10,1,0.7061331272125244
v0.2×v0.2,key,false_help,mia_think_location,10,1,1.3840723037719727
v0.2×v0.3,wallet,shared_deceive,mia_think_location,10,1,0.2332773208618164
v0.2×v0.3,wallet,shared_help,mia_think_location,10,1,0.8402054309844971
v0.2×v0.3,wallet,false_deceive,other_honesty,10,1,-2.6201748847961426
v0.2×v0.2,key,false_help,other_honesty,10,1,-2.423128604888916
v0.2×v0.3,wallet,shared_deceive,other_honesty,10,1,-2.0143423080444336
v0.2×v0.3,wallet,shared_help,other_honesty,10,1,-2.3671603202819824
v0.2×v0.3,wallet,false_deceive,other_strategy,10,1,-2.277479648590088
v0.2×v0.2,key,false_help,other_strategy,10,1,-2.1580448150634766
v0.2×v0.3,wallet,shared_deceive,other_strategy,10,1,-2.1507534980773926
v0.2×v0.3,wallet,shared_help,other_strategy,10,1,-1.9233646392822266
v0.2×v0.3,wallet,false_deceive,other_think_location,10,1,0.15334796905517578
v0.2×v0.2,key,false_help,other_think_location,10,1,-1.0820567607879639
v0.2×v0.3,wallet,shared_deceive,other_think_location,10,1,0.8272690773010254
v0.2×v0.3,wallet,shared_help,other_think_location,10,1,0.8042094707489014
v0.2×v0.3,wallet,false_deceive,self_belief_location,10,1,0.8826885223388672
v0.2×v0.2,key,false_help,self_belief_location,10,1,2.1542124152183533
v0.2×v0.3,wallet,shared_deceive,self_belief_location,10,1,0.3683738708496094
v0.2×v0.3,wallet,shared_help,self_belief_location,10,1,1.754241704940796
v0.2×v0.3,wallet,false_deceive,self_believe_location,10,1,0.7471890449523926
v0.2×v0.2,key,false_help,self_believe_location,10,1,1.5706803798675537
v0.2×v0.3,wallet,shared_deceive,self_believe_location,10,1,0.20679616928100586
v0.2×v0.3,wallet,shared_help,self_believe_location,10,1,0.9969027042388916
v0.2×v0.3,wallet,false_deceive,self_honesty,10,1,-2.1300597190856934
v0.2×v0.2,key,false_help,self_honesty,10,1,-0.5977253913879395
v0.2×v0.3,wallet,shared_deceive,self_honesty,10,1,-2.544323444366455
v0.2×v0.3,wallet,shared_help,self_honesty,10,1,-2.629800319671631
v0.2×v0.3,wallet,false_deceive,self_think_location,10,1,0.7386379241943359
v0.2×v0.2,key,false_help,self_think_location,10,1,1.1862070560455322
v0.2×v0.3,wallet,shared_deceive,self_think_location,10,1,0.12399530410766602
v0.2×v0.3,wallet,shared_help,self_think_location,10,1,1.1064224243164062
v0.2×v0.3,wallet,false_deceive,tell_location,10,1,0.6890268325805664
v0.2×v0.2,key,false_help,tell_location,10,1,0.9099671840667725
v0.2×v0.3,wallet,shared_deceive,tell_location,10,1,0.1309499740600586
v0.2×v0.3,wallet,shared_help,tell_location,10,1,0.656304121017456
v0.2×v0.3,wallet,false_deceive,want_check,10,1,0.270993709564209
v0.2×v0.2,key,false_help,want_check,10,1,1.7406883239746094
v0.2×v0.3,wallet,shared_deceive,want_check,10,1,-0.6502227783203125
