pair,scenario,condition,class,turn,agent,logprob_diff
v0.2×v0.3,pkg,shared_deceive,other_strategy,4,1,-2.431687831878662
v0.2×v0.3,wallet,shared_deceive,other_strategy,4,1,-2.446565628051758
v0.2×v0.3,wallet,shared_help,other_strategy,4,1,-2.547801971435547
v0.2×v0.3,wallet,false_deceive,other_think_location,4,1,-0.25159645080566406
v0.2×v0.2,key,false_help,other_think_location,4,1,-1.833745002746582
v0.3×v0.2,key,false_help,other_think_location,4,1,-1.3284692764282227
v0.2×v0.2,key,ignorance_deceive,other_think_location,4,1,0.28000688552856445
v0.3×v0.2,key,ignorance_help,other_think_location,4,1,-1.4664173126220703
v0.2×v0.2,key,shared_deceive,other_think_location,4,1,1.8539748191833496
v0.2×v0.3,pkg,shared_deceive,other_think_location,4,1,0.7017250061035156
v0.2×v0.3,wallet,shared_deceive,other_think_location,4,1,0.10983467102050781
v0.2×v0.3,wallet,shared_help,other_think_location,4,1,0.43712377548217773
v0.2×v0.3,wallet,false_deceive,self_belief_location,4,1,1.4150257110595703
v0.2×v0.2,key,false_help,self_belief_location,4,1,3.194430112838745
v0.3×v0.2,key,false_help,self_belief_location,4,1,2.5021674633026123
v0.2×v0.2,key,ignorance_deceive,self_belief_location,4,1,-1.5456129312515259
v0.3×v0.2,key,ignorance_help,self_belief_location,4,1,2.3083654642105103
v0.2×v0.2,key,shared_deceive,self_belief_location,4,1,-2.178978443145752
v0.2×v0.3,pkg,shared_deceive,self_belief_location,4,1,-3.0270413160324097
v0.2×v0.3,wallet,shared_deceive,self_belief_location,4,1,0.4143564701080322
v0.2×v0.3,wallet,shared_help,self_belief_location,4,1,1.2792973518371582
v0.2×v0.3,wallet,false_deceive,self_believe_location,4,1,0.5461506843566895
v0.2×v0.2,key,false_help,self_believe_location,4,1,2.670541286468506
v0.3×v0.2,key,false_help,self_believe_location,4,1,2.136928677558899
v0.2×v0.2,key,ignorance_deceive,self_believe_location,4,1,-1.8675720691680908
v0.3×v0.2,key,ignorance_help,self_believe_location,4,1,1.6513012647628784
v0.2×v0.2,key,shared_deceive,self_believe_location,4,1,-1.992058515548706
v0.2×v0.3,pkg,shared_deceive,self_believe_location,4,1,-2.641777753829956
v0.2×v0.3,wallet,shared_deceive,self_believe_location,4,1,0.22016119956970215
v0.2×v0.3,wallet,shared_help,self_believe_location,4,1,1.0705480575561523
v0.2×v0.3,wallet,false_deceive,self_honesty,4,1,-0.9335403442382812
v0.2×v0.2,key,false_help,self_honesty,4,1,-1.6843843460083008
v0.3×v0.2,key,false_help,self_honesty,4,1,-0.3732280731201172
v0.2×v0.2,key,ignorance_deceive,self_honesty,4,1,-1.2854127883911133
v0.3×v0.2,key,ignorance_help,self_honesty,4,1,-1.526904582977295
v0.2×v0.2,key,shared_deceive,self_honesty,4,1,-1.491530418395996
v0.2×v0.3,pkg,shared_deceive,self_honesty,4,1,-1.5069074630737305
v0.2×v0.3,wallet,shared_deceive,self_honesty,4,1,-3.287684440612793
v0.2×v0.3,wallet,shared_help,self_honesty,4,1,-2.995126724243164
v0.2×v0.3,wallet,false_deceive,self_think_location,4,1,0.3279991149902344
v0.2×v0.2,key,false_help,self_think_location,4,1,1.80595064163208
v0.3×v0.2,key,false_help,self_think_location,4,1,1.4008054733276367
v0.2×v0.2,key,ignorance_deceive,self_think_location,4,1,-1.0636792182922363
v0.3×v0.2,key,ignorance_help,self_think_location,4,1,1.7337640523910522
v0.2×v0.2,key,shared_deceive,self_think_location,4,1,-1.4033432006835938
v0.2×v0.3,pkg,shared_deceive,self_think_location,4,1,-1.3188905715942383
v0.2×v0.3,wallet,shared_deceive,self_think_location,4,1,-0.02334880828857422
v0.2×v0.3,wallet,shared_help,self_think_location,4,1,1.1976399421691895
v0.2×v0.3,wallet,false_deceive,tell_location,4,1,0.31707763671875
v0.2×v0.2,key,false_help,tell_location,4,1,1.3967199325561523
v0.3×v0.2,key,false_help,tell_location,4,1,1.2523465156555176
v0.2×v0.2,key,ignorance_deceive,tell_location,4,1,0.03896141052246094
v0.3×v0.2,key,ignorance_help,tell_location,4,1,1.3009419441223145
v0.2×v0.2,key,shared_deceive,tell_location,4,1,-0.03857088088989258
v0.2×v0.3,pkg,shared_deceive,tell_location,4,1,-0.4639897346496582
v0.2×v0.3,wallet,shared_deceive,tell_location,4,1,-0.03802204132080078
v0.2×v0.3,wallet,shared_help,tell_location,4,1,0.46327972412109375
v0.2×v0.3,wallet,false_deceive,want_check,4,1,0.7549757957458496
v0.2×v0.2,key,false_help,want_check,4,1,2.6267614364624023
v0.3×v0.2,key,false_help,want_check,4,1,2.237213134765625
v0.2×v0.2,key,ignorance_deceive,want_check,4,1,-0.07240629196166992
v0.3×v0.2,key,ignorance_help,want_check,4,1,2.0006818771362305
v0.2×v0.2,key,shared_deceive,want_check,4,1,-2.1757569313049316
v0.2×v0.3,pkg,shared_deceive,want_check,4,1,-0.8357577323913574
v0.2×v0.3,wallet,shared_deceive,want_check,4,1,-0.004180431365966797
v0.2×v0.3,wallet,shared_help,want_check,4,1,1.8142147064208984
v0.2×v0.3,wallet,false_deceive,will_check,4,1,1.2907614707946777
v0.2×v0.2,key,false_help,will_check,4,1,3.4321813583374023
v0.3×v0.2,key,false_help,will_check,4,1,3.131622314453125
v0.2×v0.2,key,ignorance_deceive,will_check,4,1,-1.4943675994873047
v0.3×v0.2,key,ignorance_help,will_check,4,1,1.9987025260925293
v0.2×v0.2,key,shared_deceive,will_check,4,1,-2.806853771209717
v0.2×v0.3,pkg,shared_deceive,will_check,4,1,-1.8753657341003418
v0.2×v0.3,wallet,shared_deceive,will_check,4,1,-0.9695777893066406
v0.2×v0.3,wallet,shared_help,will_check,4,1,0.8635892868041992
v0.2×v0.3,wallet,false_deceive,ava_strategy,5,2,-1.497973918914795
v0.2×v0.2,key,false_help,ava_strategy,5,2,-3.002584457397461
v0.3×v0.2,key,false_help,ava_strategy,5,2,-3.128276824951172
v0.2×v0.2,key,ignorance_deceive,ava_strategy,5,2,-1.9752836227416992
v0.3×v0.2,key,ignorance_help,ava_strategy,5,2,-2.7196502685546875
v0.2×v0.2,key,shared_deceive,ava_strategy,5,2,-3.0166120529174805
v0.2×v0.3,wallet,shared_deceive,ava_strategy,5,2,-0.8386983871459961
v0.2×v0.3,wallet,shared_help,ava_strategy,5,2,-1.402364730834961
v0.2×v0.3,wallet,false_deceive,ava_think_location,5,2,0.1968836784362793
v0.2×v0.2,key,false_help,ava_think_location,5,2,-1.5440630912780762
v0.3×v0.2,key,false_help,ava_think_location,5,2,-1.749629020690918
v0.2×v0.2,key,ignorance_deceive,ava_think_location,5,2,1.204268455505371
v0.3×v0.2,key,ignorance_help,ava_think_location,5,2,-1.8583588600158691
v0.2×v0.2,key,shared_deceive,ava_think_location,5,2,2.067504405975342
v0.2×v0.3,wallet,shared_deceive,ava_think_location,5,2,0.5537624359130859
v0.2×v0.3,wallet,shared_help,ava_think_location,5,2,0.6080665588378906
v0.2×v0.3,wallet,false_deceive,decision_confidence,5,2,0.15682744979858398
v0.2×v0.2,key,false_help,decision_confidence,5,2,4.036135673522949
v0.3×v0.2,key,false_help,decision_confidence,5,2,-1.2282123565673828
v0.2×v0.2,key,ignorance_deceive,decision_confidence,5,2,1.1440763473510742
v0.3×v0.2,key,ignorance_help,decision_confidence,5,2,0.5525369644165039
v0.2×v0.2,key,shared_deceive,decision_confidence,5,2,-0.7474784851074219
v0.2×v0.3,wallet,shared_deceive,decision_confidence,5,2,-0.38463592529296875
v0.2×v0.3,wallet,shared_help,decision_confidence,5,2,0.4553236961364746
v0.2×v0.3,wallet,false_deceive,mia_strategy,5,2,-2.108285427093506
v0.2×v0.2,key,false_help,mia_strategy,5,2,-4.471868991851807
v0.3×v0.2,key,false_help,mia_strategy,5,2,-4.950687408447266
v0.2×v0.2,key,ignorance_deceive,mia_strategy,5,2,-4.036801338195801
v0.3×v0.2,key,ignorance_help,mia_strategy,5,2,-3.822411060333252
v0.2×v0.2,key,shared_deceive,mia_strategy,5,2,-4.785152912139893
v0.2×v0.3,wallet,shared_deceive,mia_strategy,5,2,-1.8767452239990234
v0.2×v0.3,wallet,shared_help,mia_strategy,5,2,-1.2177228927612305
v0.2×v0.3,wallet,false_deceive,mia_think_location,5,2,0.20430517196655273
v0.2×v0.2,key,false_help,mia_think_location,5,2,2.104687213897705
v0.3×v0.2,key,false_help,mia_think_location,5,2,2.1127805709838867
v0.2×v0.2,key,ignorance_deceive,mia_think_location,5,2,-2.0697875022888184
v0.3×v0.2,key,ignorance_help,mia_think_location,5,2,2.152146816253662
v0.2×v0.2,key,shared_deceive,mia_think_location,5,2,-2.085456609725952
v0.2×v0.3,wallet,shared_deceive,mia_think_location,5,2,0.10029482841491699
v0.2×v0.3,wallet,shared_help,mia_think_location,5,2,0.41652393341064453
v0.2×v0.3,wallet,false_deceive,other_honesty,5,2,-2.2742114067077637
v0.2×v0.2,key,false_help,other_honesty,5,2,-3.954035758972168
v0.3×v0.2,key,false_help,other_honesty,5,2,-4.505087375640869
v0.2×v0.2,key,ignorance_deceive,other_honesty,5,2,-3.31326961517334
v0.3×v0.2,key,ignorance_help,other_honesty,5,2,-3.9255075454711914
v0.2×v0.2,key,shared_deceive,other_honesty,5,2,-3.7969841957092285
v0.2×v0.3,wallet,shared_deceive,other_honesty,5,2,-1.5520110130310059
v0.2×v0.3,wallet,shared_help,other_honesty,5,2,-1.7297554016113281
v0.2×v0.3,wallet,false_deceive,other_strategy,5,2,-1.8432903289794922
v0.2×v0.2,key,false_help,other_strategy,5,2,-4.2956223487854
v0.3×v0.2,key,false_help,other_strategy,5,2,-4.345621109008789
v0.2×v0.2,key,ignorance_deceive,other_strategy,5,2,-3.5449886322021484
v0.3×v0.2,key,ignorance_help,other_strategy,5,2,-3.6759772300720215
v0.2×v0.2,key,shared_deceive,other_strategy,5,2,-4.135322570800781
v0.2×v0.3,wallet,shared_deceive,other_strategy,5,2,-1.3374829292297363
v0.2×v0.3,wallet,shared_help,other_strategy,5,2,-0.7536592483520508
v0.2×v0.3,wallet,false_deceive,other_think_location,5,2,0.29601144790649414
v0.2×v0.2,key,false_help,other_think_location,5,2,1.8891849517822266
v0.3×v0.2,key,false_help,other_think_location,5,2,1.8259778022766113
v0.2×v0.2,key,ignorance_deceive,other_think_location,5,2,-1.8171639442443848
v0.3×v0.2,key,ignorance_help,other_think_location,5,2,1.9408364295959473
v0.2×v0.2,key,shared_deceive,other_think_location,5,2,-1.6956133842468262
v0.2×v0.3,wallet,shared_deceive,other_think_location,5,2,-0.07414674758911133
v0.2×v0.3,wallet,shared_help,other_think_location,5,2,0.4507608413696289
v0.2×v0.3,wallet,false_deceive,self_belief_location,5,2,0.3091115951538086
v0.2×v0.2,key,false_help,self_belief_location,5,2,-1.195678472518921
v0.3×v0.2,key,false_help,self_belief_location,5,2,-1.0933935642242432
v0.2×v0.2,key,ignorance_deceive,self_belief_location,5,2,0.13448524475097656
v0.3×v0.2,key,ignorance_help,self_belief_location,5,2,-2.3914756774902344
v0.2×v0.2,key,shared_deceive,self_belief_location,5,2,3.1305402517318726
v0.2×v0.3,wallet,shared_deceive,self_belief_location,5,2,1.058664321899414
v0.2×v0.3,wallet,shared_help,self_belief_location,5,2,0.6849431991577148
v0.2×v0.3,wallet,false_deceive,self_believe_location,5,2,0.23209452629089355
v0.2×v0.2,key,false_help,self_believe_location,5,2,-1.2431511878967285
v0.3×v0.2,key,false_help,self_believe_location,5,2,-1.940476894378662
v0.2×v0.2,key,ignorance_deceive,self_believe_location,5,2,1.7380621433258057
v0.3×v0.2,key,ignorance_help,self_believe_location,5,2,-1.239983320236206
v0.2×v0.2,key,shared_deceive,self_believe_location,5,2,2.0426130294799805
v0.2×v0.3,wallet,shared_deceive,self_believe_location,5,2,0.7875754833221436
v0.2×v0.3,wallet,shared_help,self_believe_location,5,2,0.721419095993042
v0.2×v0.3,wallet,false_deceive,self_honesty,5,2,-1.395556926727295
v0.2×v0.2,key,false_help,self_honesty,5,2,-1.198962688446045
v0.3×v0.2,key,false_help,self_honesty,5,2,-2.622539520263672
v0.2×v0.2,key,ignorance_deceive,self_honesty,5,2,-2.2101354598999023
v0.3×v0.2,key,ignorance_help,self_honesty,5,2,-3.7081336975097656
v0.2×v0.2,key,shared_deceive,self_honesty,5,2,-0.8423700332641602
v0.2×v0.3,wallet,shared_deceive,self_honesty,5,2,-0.4960508346557617
v0.2×v0.3,wallet,shared_help,self_honesty,5,2,-1.4493322372436523
v0.2×v0.3,wallet,false_deceive,self_think_location,5,2,0.19320011138916016
v0.2×v0.2,key,false_help,self_think_location,5,2,0.2162647247314453
v0.3×v0.2,key,false_help,self_think_location,5,2,-0.707942008972168
v0.2×v0.2,key,ignorance_deceive,self_think_location,5,2,1.1039342880249023
v0.3×v0.2,key,ignorance_help,self_think_location,5,2,-0.722825288772583
v0.2×v0.2,key,shared_deceive,self_think_location,5,2,1.5239567756652832
v0.2×v0.3,wallet,shared_deceive,self_think_location,5,2,0.7497656345367432
v0.2×v0.3,wallet,shared_help,self_think_location,5,2,0.8471572399139404
v0.2×v0.3,wallet,false_deceive,tell_location,5,2,0.2044658660888672
v0.2×v0.2,key,false_help,tell_location,5,2,0.16298437118530273
v0.3×v0.2,key,false_help,tell_location,5,2,-0.28482961654663086
v0.2×v0.2,key,ignorance_deceive,tell_location,5,2,-0.16874313354492188
v0.3×v0.2,key,ignorance_help,tell_location,5,2,-0.34399938583374023
v0.2×v0.2,key,shared_deceive,tell_location,5,2,1.604619026184082
v0.2×v0.3,wallet,shared_deceive,tell_location,5,2,0.6362581253051758
v0.2×v0.3,wallet,shared_help,tell_location,5,2,0.3301382064819336
v0.2×v0.3,wallet,false_deceive,want_check,5,2,-0.3878135681152344
v0.2×v0.2,key,false_help,want_check,5,2,0.18953943252563477
v0.3×v0.2,key,false_help,want_check,5,2,0.2781977653503418
v0.2×v0.2,key,ignorance_deceive,want_check,5,2,-1.3214402198791504
v0.3×v0.2,key,ignorance_help,want_check,5,2,-1.982947826385498
v0.2×v0.2,key,shared_deceive,want_check,5,2,2.3676061630249023
v0.2×v0.3,wallet,shared_deceive,want_check,5,2,0.784965991973877
v0.2×v0.3,wallet,shared_help,want_check,5,2,0.5411577224731445
v0.2×v0.3,wallet,false_deceive,will_check,5,2,-0.7570419311523438
v0.2×v0.2,key,false_help,will_check,5,2,2.756831169128418
v0.3×v0.2,key,false_help,will_check,5,2,2.3211379051208496
v0.2×v0.2,key,ignorance_deceive,will_check,5,2,0.11019062995910645
v0.3×v0.2,key,ignorance_help,will_check,5,2,-1.6965022087097168
v0.2×v0.2,key,shared_deceive,will_check,5,2,3.4322164058685303
v0.2×v0.3,wallet,shared_deceive,will_check,5,2,1.2986478805541992
v0.2×v0.3,wallet,shared_help,will_check,5,2,0.4475874900817871
v0.2×v0.3,wallet,false_deceive,ava_strategy,6,1,-3.637950897216797
v0.2×v0.2,key,false_help,ava_strategy,6,1,-4.046019554138184
v0.3×v0.2,key,false_help,ava_strategy,6,1,-2.2861905097961426
v0.2×v0.2,key,ignorance_deceive,ava_strategy,6,1,-3.536435127258301
v0.2×v0.3,wallet,shared_deceive,ava_strategy,6,1,-2.42771053314209
v0.2×v0.3,wallet,shared_help,ava_strategy,6,1,-2.390911102294922
v0.2×v0.3,wallet,false_deceive,ava_think_location,6,1,-0.12304878234863281
v0.2×v0.2,key,false_help,ava_think_location,6,1,-2.0283637046813965
v0.3×v0.2,key,false_help,ava_think_location,6,1,-0.4903090000152588
v0.2×v0.2,key,ignorance_deceive,ava_think_location,6,1,1.6362886428833008
v0.2×v0.3,wallet,shared_deceive,ava_think_location,6,1,-0.05524444580078125
v0.2×v0.3,wallet,shared_help,ava_think_location,6,1,0.5701818466186523
v0.2×v0.3,wallet,false_deceive,decision_confidence,6,1,-1.8399105072021484
v0.2×v0.2,key,false_help,decision_confidence,6,1,0.5991182327270508
v0.3×v0.2,key,false_help,decision_confidence,6,1,0.17351245880126953
v0.2×v0.2,key,ignorance_deceive,decision_confidence,6,1,-1.3285694122314453
v0.2×v0.3,wallet,shared_deceive,decision_confidence,6,1,-1.9817771911621094
v0.2×v0.3,wallet,shared_help,decision_confidence,6,1,-4.121009826660156
v0.2×v0.3,wallet,false_deceive,mia_strategy,6,1,-3.38554048538208
v0.2×v0.2,key,false_help,mia_strategy,6,1,-0.27296018600463867
v0.3×v0.2,key,false_help,mia_strategy,6,1,0.23410272598266602
v0.2×v0.2,key,ignorance_deceive,mia_strategy,6,1,-3.9191765785217285
v0.2×v0.3,wallet,shared_deceive,mia_strategy,6,1,-3.3589072227478027
v0.2×v0.3,wallet,shared_help,mia_strategy,6,1,0.1730175018310547
v0.2×v0.3,wallet,false_deceive,mia_think_location,6,1,1.153508186340332
v0.2×v0.2,key,false_help,mia_think_location,6,1,2.165158271789551
v0.3×v0.2,key,false_help,mia_think_location,6,1,1.2011821269989014
v0.2×v0.2,key,ignorance_deceive,mia_think_location,6,1,-0.7671465873718262
v0.2×v0.3,wallet,shared_deceive,mia_think_location,6,1,0.08745718002319336
v0.2×v0.3,wallet,shared_help,mia_think_location,6,1,0.7630000114440918
v0.2×v0.3,wallet,false_deceive,other_honesty,6,1,-2.6890735626220703
v0.2×v0.2,key,false_help,other_honesty,6,1,-3.1856131553649902
v0.3×v0.2,key,false_help,other_honesty,6,1,-2.5845580101013184
v0.2×v0.2,key,ignorance_deceive,other_honesty,6,1,-2.9703288078308105
v0.2×v0.3,wallet,shared_deceive,other_honesty,6,1,-2.525371551513672
v0.2×v0.3,wallet,shared_help,other_honesty,6,1,-2.6532840728759766
v0.2×v0.3,wallet,false_deceive,other_strategy,6,1,-2.624980926513672
v0.2×v0.2,key,false_help,other_strategy,6,1,-2.999204158782959
v0.3×v0.2,key,false_help,other_strategy,6,1,-2.0660033226013184
v0.2×v0.2,key,ignorance_deceive,other_strategy,6,1,-3.0503315925598145
v0.2×v0.3,wallet,shared_deceive,other_strategy,6,1,-2.394834041595459
v0.2×v0.3,wallet,shared_help,other_strategy,6,1,-2.342930793762207
v0.2×v0.3,wallet,false_deceive,other_think_location,6,1,-0.28201866149902344
v0.2×v0.2,key,false_help,other_think_location,6,1,-1.860100269317627
v0.3×v0.2,key,false_help,other_think_location,6,1,-0.5627760887145996
v0.2×v0.2,key,ignorance_deceive,other_think_location,6,1,0.2699317932128906
v0.2×v0.3,wallet,shared_deceive,other_think_location,6,1,0.019313812255859375
v0.2×v0.3,wallet,shared_help,other_think_location,6,1,0.5789518356323242
v0.2×v0.3,wallet,false_deceive,self_belief_location,6,1,2.062298059463501
v0.2×v0.2,key,false_help,self_belief_location,6,1,3.041108727455139
v0.3×v0.2,key,false_help,self_belief_location,6,1,1.8228142261505127
v0.2×v0.2,key,ignorance_deceive,self_belief_location,6,1,-1.5175963640213013
v0.2×v0.3,wallet,shared_deceive,self_belief_location,6,1,-0.18979692459106445
v0.2×v0.3,wallet,shared_help,self_belief_location,6,1,1.3521358966827393
v0.2×v0.3,wallet,false_deceive,self_believe_location,6,1,0.9441297054290771
v0.2×v0.2,key,false_help,self_believe_location,6,1,2.482104778289795
v0.3×v0.2,key,false_help,self_believe_location,6,1,1.305126428604126
v0.2×v0.2,key,ignorance_deceive,self_believe_location,6,1,-2.0628821849823
v0.2×v0.3,wallet,shared_deceive,self_believe_location,6,1,-0.11456751823425293
v0.2×v0.3,wallet,shared_help,self_believe_location,6,1,1.0595011711120605
v0.2×v0.3,wallet,false_deceive,self_honesty,6,1,-1.2796330451965332
v0.2×v0.2,key,false_help,self_honesty,6,1,-1.122056007385254
v0.3×v0.2,key,false_help,self_honesty,6,1,-0.8322963714599609
v0.2×v0.2,key,ignorance_deceive,self_honesty,6,1,-1.5806293487548828
v0.2×v0.3,wallet,shared_deceive,self_honesty,6,1,-3.3839783668518066
v0.2×v0.3,wallet,shared_help,self_honesty,6,1,-2.9059181213378906
v0.2×v0.3,wallet,false_deceive,self_think_location,6,1,0.6006584167480469
v0.2×v0.2,key,false_help,self_think_location,6,1,1.6865949630737305
v0.3×v0.2,key,false_help,self_think_location,6,1,1.0087804794311523
v0.2×v0.2,key,ignorance_deceive,self_think_location,6,1,-1.1276335716247559
v0.2×v0.3,wallet,shared_deceive,self_think_location,6,1,-0.15301060676574707
v0.2×v0.3,wallet,shared_help,self_think_location,6,1,1.0497746467590332
v0.2×v0.3,wallet,false_deceive,tell_location,6,1,0.7734265327453613
v0.2×v0.2,key,false_help,tell_location,6,1,1.4254646301269531
v0.3×v0.2,key,false_help,tell_location,6,1,0.8758559226989746
v0.2×v0.2,key,ignorance_deceive,tell_location,6,1,0.09651994705200195
v0.2×v0.3,wallet,shared_deceive,tell_location,6,1,-0.13838434219360352
v0.2×v0.3,wallet,shared_help,tell_location,6,1,0.32825565338134766
v0.2×v0.3,wallet,false_deceive,want_check,6,1,1.0364084243774414
v0.2×v0.2,key,false_help,want_check,6,1,2.7129859924316406
v0.3×v0.2,key,false_help,want_check,6,1,1.6859469413757324
v0.2×v0.2,key,ignorance_deceive,want_check,6,1,0.04747629165649414
v0.2×v0.3,wallet,shared_deceive,want_check,6,1,-0.5949501991271973
v0.2×v0.3,wallet,shared_help,want_check,6,1,1.6131324768066406
v0.2×v0.3,wallet,false_deceive,will_check,6,1,2.0231852531433105
v0.2×v0.2,key,false_help,will_check,6,1,3.50789213180542
v0.3×v0.2,key,false_help,will_check,6,1,2.5543956756591797
v0.2×v0.2,key,ignorance_deceive,will_check,6,1,-0.8546829223632812
v0.2×v0.3,wallet,shared_deceive,will_check,6,1,-0.9143104553222656
v0.2×v0.3,wallet,shared_help,will_check,6,1,0.6759529113769531
v0.2×v0.3,wallet,false_deceive,ava_strategy,7,2,-1.709066390991211
v0.2×v0.2,key,false_help,ava_strategy,7,2,-3.010684013366699
v0.3×v0.2,key,false_help,ava_strategy,7,2,-2.1254043579101562
v0.2×v0.2,key,ignorance_deceive,ava_strategy,7,2,-2.4511938095092773
v0.2×v0.3,wallet,shared_deceive,ava_strategy,7,2,-0.9746437072753906
v0.2×v0.3,wallet,shared_help,ava_strategy,7,2,-1.3264398574829102
v0.2×v0.3,wallet,false_deceive,ava_think_location,7,2,0.08021354675292969
v0.2×v0.2,key,false_help,ava_think_location,7,2,-1.663062572479248
v0.3×v0.2,key,false_help,ava_think_location,7,2,-1.7276577949523926
v0.2×v0.2,key,ignorance_deceive,ava_think_location,7,2,1.2549724578857422
v0.2×v0.3,wallet,shared_deceive,ava_think_location,7,2,0.5036792755126953
v0.2×v0.3,wallet,shared_help,ava_think_location,7,2,0.6223526000976562
v0.2×v0.3,wallet,false_deceive,decision_confidence,7,2,0.3927292823791504
v0.2×v0.2,key,false_help,decision_confidence,7,2,3.625062942504883
v0.3×v0.2,key,false_help,decision_confidence,7,2,-0.25313758850097656
v0.2×v0.2,key,ignorance_deceive,decision_confidence,7,2,0.6392507553100586
v0.2×v0.3,wallet,shared_deceive,decision_confidence,7,2,-0.3210878372192383
v0.2×v0.3,wallet,shared_help,decision_confidence,7,2,0.4760870933532715
v0.2×v0.3,wallet,false_deceive,mia_strategy,7,2,-2.412855625152588
v0.2×v0.2,key,false_help,mia_strategy,7,2,-4.176955223083496
v0.3×v0.2,key,false_help,mia_strategy,7,2,-4.502094745635986
v0.2×v0.2,key,ignorance_deceive,mia_strategy,7,2,-3.5928378105163574
v0.2×v0.3,wallet,shared_deceive,mia_strategy,7,2,-2.062786102294922
v0.2×v0.3,wallet,shared_help,mia_strategy,7,2,-1.2916679382324219
v0.2×v0.3,wallet,false_deceive,mia_think_location,7,2,0.09124374389648438
v0.2×v0.2,key,false_help,mia_think_location,7,2,2.091426372528076
v0.3×v0.2,key,false_help,mia_think_location,7,2,2.007350444793701
v0.2×v0.2,key,ignorance_deceive,mia_think_location,7,2,-1.9963407516479492
v0.2×v0.3,wallet,shared_deceive,mia_think_location,7,2,0.04227638244628906
v0.2×v0.3,wallet,shared_help,mia_think_location,7,2,0.5100493431091309
v0.2×v0.3,wallet,false_deceive,other_honesty,7,2,-2.3111228942871094
v0.2×v0.2,key,false_help,other_honesty,7,2,-3.463242530822754
v0.3×v0.2,key,false_help,other_honesty,7,2,-3.8413257598876953
v0.2×v0.2,key,ignorance_deceive,other_honesty,7,2,-3.31674861907959
v0.2×v0.3,wallet,shared_deceive,other_honesty,7,2,-1.536292552947998
v0.2×v0.3,wallet,shared_help,other_honesty,7,2,-1.9038734436035156
v0.2×v0.3,wallet,false_deceive,other_strategy,7,2,-1.87123441696167
v0.2×v0.2,key,false_help,other_strategy,7,2,-3.864774703979492
v0.3×v0.2,key,false_help,other_strategy,7,2,-3.773251533508301
v0.2×v0.2,key,ignorance_deceive,other_strategy,7,2,-3.356766700744629
v0.2×v0.3,wallet,shared_deceive,other_strategy,7,2,-1.3142542839050293
v0.2×v0.3,wallet,shared_help,other_strategy,7,2,-0.7961869239807129
v0.2×v0.3,wallet,false_deceive,other_think_location,7,2,0.21199703216552734
v0.2×v0.2,key,false_help,other_think_location,7,2,1.897848129272461
v0.3×v0.2,key,false_help,other_think_location,7,2,1.8168225288391113
v0.2×v0.2,key,ignorance_deceive,other_think_location,7,2,-1.7903094291687012
v0.2×v0.3,wallet,shared_deceive,other_think_location,7,2,-0.05946636199951172
v0.2×v0.3,wallet,shared_help,other_think_location,7,2,0.36188554763793945
v0.2×v0.3,wallet,false_deceive,self_belief_location,7,2,0.12607288360595703
v0.2×v0.2,key,false_help,self_belief_location,7,2,-2.0836095809936523
v0.3×v0.2,key,false_help,self_belief_location,7,2,-0.22914791107177734
v0.2×v0.2,key,ignorance_deceive,self_belief_location,7,2,-0.033734798431396484
v0.2×v0.3,wallet,shared_deceive,self_belief_location,7,2,0.9023628234863281
v0.2×v0.3,wallet,shared_help,self_belief_location,7,2,0.6955115795135498
v0.2×v0.3,wallet,false_deceive,self_believe_location,7,2,-0.065704345703125
v0.2×v0.2,key,false_help,self_believe_location,7,2,-2.1321492195129395
v0.3×v0.2,key,false_help,self_believe_location,7,2,-1.2026152610778809
v0.2×v0.2,key,ignorance_deceive,self_believe_location,7,2,1.354870080947876
v0.2×v0.3,wallet,shared_deceive,self_believe_location,7,2,0.6862163543701172
v0.2×v0.3,wallet,shared_help,self_believe_location,7,2,0.6363403797149658
v0.2×v0.3,wallet,false_deceive,self_honesty,7,2,-1.3508033752441406
v0.2×v0.2,key,false_help,self_honesty,7,2,-0.9974889755249023
v0.3×v0.2,key,false_help,self_honesty,7,2,-2.308257579803467
v0.2×v0.2,key,ignorance_deceive,self_honesty,7,2,-2.894240379333496
v0.2×v0.3,wallet,shared_deceive,self_honesty,7,2,-1.0076050758361816
v0.2×v0.3,wallet,shared_help,self_honesty,7,2,-1.3971986770629883
v0.2×v0.3,wallet,false_deceive,self_think_location,7,2,-0.07926440238952637
v0.2×v0.2,key,false_help,self_think_location,7,2,-0.5059995651245117
v0.3×v0.2,key,false_help,self_think_location,7,2,-0.8438069820404053
v0.2×v0.2,key,ignorance_deceive,self_think_location,7,2,0.41097259521484375
v0.2×v0.3,wallet,shared_deceive,self_think_location,7,2,0.6810393333435059
v0.2×v0.3,wallet,shared_help,self_think_location,7,2,0.7534041404724121
v0.2×v0.3,wallet,false_deceive,tell_location,7,2,0.04397296905517578
v0.2×v0.2,key,false_help,tell_location,7,2,-0.3527865409851074
v0.3×v0.2,key,false_help,tell_location,7,2,0.45110082626342773
v0.2×v0.2,key,ignorance_deceive,tell_location,7,2,-1.2161779403686523
v0.2×v0.3,wallet,shared_deceive,tell_location,7,2,0.40578508377075195
v0.2×v0.3,wallet,shared_help,tell_location,7,2,0.3222689628601074
v0.2×v0.3,wallet,false_deceive,want_check,7,2,-0.5071439743041992
v0.2×v0.2,key,false_help,want_check,7,2,0.6053566932678223
